Variant,CAP Code,Make,Model,Variant Full Description,Model Year,Doors,Fuel,Body,Seats,Gearbox,Gears,BHP,Eng CC,CO2,Com-bined MPG,Vehicle List Price,Vehicle List Price Including Metallic Paint,Vehicle Total Disc, Vehicle OTR Price,VRB,P11D Price,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,Electric Range,Battery Capacity,RDE2
100130,R1CL16EVN5HH A  7,Renault,Clio,Renault Clio Hatchback 1.6 E-tech Hybrid 145 Evolution 5Dr Auto,2022,5,Petrol/Electric Hybrid,Hatchback,5,Semi-auto,6,145,1598,96,58.9,17083.33,17083.33,854.16,20407.49,85.42,21199.99,24,20000,349.61,0,349.62,34.96,384.58,9.45,24,30000,372.47,0,372.48,37.25,409.73,9.45,0,1.2, 
100131,R1CL10TEH5HPTM  7,Renault,Clio,Renault Clio Hatchback 1.0 TCe 90 Techno 5Dr,2022,5,Petrol,Hatchback,5,Manual,6,90,999,119,53.3,15791.67,15791.67,1105.41,17855.74,710.63,19650,24,20000,319.62,0,319.63,31.96,351.59,8.4,24,30000,339.96,0,339.96,34,373.96,8.4,0,0, 
100132,R1CL16TEH5HH A  7,Renault,Clio,Renault Clio Hatchback 1.6 E-tech Hybrid 145 Techno 5Dr Auto,2022,5,Petrol/Electric Hybrid,Hatchback,5,Semi-auto,6,145,1598,96,58.9,18000,18000,900,21447,90,22300,24,20000,374.07,0,374.06,37.41,411.47,9.8,24,30000,397.78,0,397.77,39.78,437.55,9.45,0,1.2, 
100133,R1CL164RS5HH A  7,Renault,Clio,Renault Clio Hatchback 1.6 E-tech Hybrid 145 RS Line 5Dr Auto,2022,5,Petrol/Electric Hybrid,Hatchback,5,Semi-auto,6,145,1598,97,58.9,18916.67,18916.67,945.83,22486.5,94.58,23400,24,20000,386.65,0,386.64,38.67,425.31,10.15,24,30000,411.21,0,411.2,41.12,452.32,10.5,0,1.2, 
100144,R1CP10EVL5HPTM  2,Renault,Captur,Renault Captur Hatchback 1.0 TCE 90 Evolution 5Dr,2022,5,Petrol,Hatchback,5,Manual,6,91,999,134,47,17675,17675,1237.25,19789.8,883.75,21910,24,20000,355.88,0,355.87,35.59,391.46,7.7,24,30000,374.99,0,374.99,37.5,412.49,7.55,0,0, 
100145,R1CP13EVL5HPTM  2,Renault,Captur,Renault Captur Hatchback 1.3 TCE 140 Evolution 5Dr,2022,5,Petrol,Hatchback,5,Manual,6,140,1333,131,47.9,18925,18925,1324.75,21109.8,946.25,23410,24,20000,375.48,0,375.47,37.55,413.02,8.05,24,30000,395.49,0,395.47,39.55,435.02,8.05,0,0, 
100146,R1CP16EVL5HH A  2,Renault,Captur,Renault Captur Hatchback 1.6 E-tech Hybrid 145 Evolution 5Dr Auto,2022,5,Petrol/Electric Hybrid,Hatchback,5,Semi-auto,6,142,1598,108,56.5,19900,19900,995,23621.6,99.5,24580,24,20000,389.12,0,389.12,38.91,428.03,9.8,24,30000,412.83,0,412.83,41.28,454.11,9.45,0,1.2, 
100147,R1CP10TNO5HPTM  2,Renault,Captur,Renault Captur Hatchback 1.0 TCE 90 Techno 5Dr,2022,5,Petrol,Hatchback,5,Manual,6,91,999,135,47,19008.33,19008.33,1330.58,21197.79,950.42,23509.99,24,20000,382.98,0,382.98,38.3,421.28,8.05,24,30000,402.99,0,402.98,40.3,443.28,8.05,0,0, 
100148,R1CP13TNO5HPTM  2,Renault,Captur,Renault Captur Hatchback 1.3 TCE 140 Techno 5Dr,2022,5,Petrol,Hatchback,5,Manual,6,140,1333,132,47.9,20258.33,20258.33,1418.08,22517.79,1012.92,25009.99,24,20000,402.59,0,402.59,40.26,442.85,8.4,24,30000,423.46,0,423.45,42.35,465.8,8.75,0,0, 
100149,R1CP16TNO5HH A  2,Renault,Captur,Renault Captur Hatchback 1.6 E-tech Hybrid 145 Techno 5Dr Auto,2022,5,Petrol/Electric Hybrid,Hatchback,5,Semi-auto,6,142,1598,109,56.5,21233.33,21233.33,1061.66,25133.59,106.17,26179.99,24,20000,419.04,0,419.04,41.9,460.94,10.15,24,30000,443.6,0,443.6,44.36,487.96,10.15,0,1.2, 
100150,R1CP16TNO5HX A  2,Renault,Captur,Renault Captur Hatchback 1.6 E-tech Phev 160 Techno 5Dr Auto,2022,5,Petrol/Electric Hybrid,Hatchback,5,Auto,6,160,1598,30,217.3,25450,25450,1272.5,28075.6,1527,31240,24,20000,491.21,0,491.21,49.12,540.33,10.5,24,30000,516.63,0,516.62,51.66,568.28,10.5,29,9.8, 
100176,TOYA15ICN5HHIA  5,Toyota,Yaris,Toyota Yaris Hatchback 1.5 Hybrid Icon 5Dr CVT [nav],2022,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,116,1490,92,57.7,17211.67,17211.67,1721.16,19509.6,0,21380,24,20000,262.39,0,262.39,26.24,288.63,10.5,24,30000,287.79,0,287.79,28.78,316.57,10.85,0,0.7, 
100177,TOYA15GSB5HHIA  5,Toyota,Yaris,Toyota Yaris Hatchback 1.5 Hybrid GR Sport 5Dr CVT [bi-tone],2022,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,116,1490,99,57.3,20028.33,20028.33,2002.83,22551.59,0,24760,24,20000,333.04,0,333.03,33.3,366.33,11.2,24,30000,360.12,0,360.12,36.01,396.13,11.9,0,0.7, 
100178,TOYA15GSP5HHIA  5,Toyota,Yaris,Toyota Yaris Hatchback 1.5 Hybrid GR Sport 5Dr CVT,2022,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,116,1490,99,57.3,19265.83,19265.83,1926.58,21728.09,0,23845,24,20000,308.51,0,308.51,30.85,339.36,11.55,24,30000,336.45,0,336.45,33.65,370.1,11.55,0,0.7, 
100179,TOYA15DNP5HHIA  5,Toyota,Yaris,Toyota Yaris Hatchback 1.5 Hybrid Design 5Dr CVT [nav/panoramic Roof],2022,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,116,1490,92,57.7,18507.5,18507.5,1850.75,20909.1,0,22935,24,20000,285,0,285,28.5,313.5,11.2,24,30000,312.08,0,312.09,31.21,343.3,11.55,0,0.7, 
100180,TOYA15DNS5HHIA  5,Toyota,Yaris,Toyota Yaris Hatchback 1.5 Hybrid Design 5Dr CVT [nav],2022,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,116,1490,92,57.7,18095,18095,1809.5,20463.6,0,22440,24,20000,283.84,0,283.84,28.38,312.22,10.85,24,30000,310.1,0,310.09,31.01,341.1,11.2,0,0.7, 
100181,TOYA15GRC5HHIA  5,Toyota,Yaris,Toyota Yaris Hatchback 1.5 Hybrid GR Sport 5Dr CVT [city Pack],2022,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,116,1490,99,57.3,20340.83,20340.83,2034.08,22889.09,0,25135,24,20000,329.56,0,329.56,32.96,362.52,11.55,24,30000,357.5,0,357.51,35.75,393.26,12.25,0,0.7, 
100182,TOYA15GCB5HHIA  5,Toyota,Yaris,Toyota Yaris Hatchback 1.5 Hybrid GR Sport 5Dr CVT [city Pack/bi-tone],2022,5,Petrol/Electric Hybrid,Hatchback,5,Auto,1,116,1490,99,57.3,21103.33,21103.33,2110.33,23712.59,0,26050,24,20000,353.22,0,353.23,35.32,388.55,11.9,24,30000,382.01,0,382.02,38.2,420.22,12.25,0,0.7, 
100187,PS2 007PM5HE A4,Polestar,2,Polestar 2 Fastback 350kW 78kWh LR DM [performance] 5Dr 4WD Auto,2022,5,Electric,Hatchback,5,Auto,1,476,1,0,0,43250,43250,865,51862,0,52845,24,20000,781.89,0,781.89,78.19,860.08,15.75,24,30000,817.97,0,817.96,81.8,899.76,17.5,298,78, 
100308,LRRV30HST5EPTA4,Land Rover,Range Rover Velar,Land Rover Range Rover Velar Estate 3.0 P400 HST 5Dr Auto,2022,5,Petrol,Estate,5,Auto,8,400,2995,229,27,59787.5,59787.5,0,73815,0,71745,24,20000,1325.01,0,1325,132.5,1457.5,21.7,24,30000,1378.9,0,1378.9,137.89,1516.79,22.05,0,0, 
100309,LRRV30H3S5EDTA4,Land Rover,Range Rover Velar,Land Rover Range Rover Velar Diesel Estate 3.0 D300 Mhev HST 5Dr Auto,2022,5,Diesel,Estate,5,Auto,8,300,2996,200,35.8,56991.67,56991.67,0,69865,0,68390,24,20000,1229.9,0,1229.9,122.99,1352.89,20.3,24,30000,1280.32,0,1280.33,128.03,1408.36,21,0,0,RDE 2
100311,FI5X15CR45HPTA  1,Fiat,500X,Fiat 500X Hatchback 1.5 Hybrid 48V Cross 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,129,49.5,22186.67,22186.67,0,27595,0,27350,24,20000,572.42,0,572.42,57.24,629.66,8.75,24,30000,593.58,0,593.58,59.36,652.94,8.75,0,0, 
100312,FI5X15C4P5HPTA  1,Fiat,500X,Fiat 500X Hatchback 1.5 Hybrid 48V Cross [plus Pack] 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,136,49.5,23436.67,23436.67,0,29135,0,28850,24,20000,628.17,0,628.16,62.82,690.98,9.1,24,30000,650.78,0,650.77,65.08,715.85,9.1,0,0, 
100313,FI5X15S4V5HPTA  1,Fiat,500X,Fiat 500X Hatchback 1.5 Hybrid 48V Sport 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,133,49.5,23403.33,23403.33,0,29095,0,28810,24,20000,626.72,0,626.72,62.67,689.39,9.1,24,30000,649.34,0,649.33,64.93,714.26,9.1,0,0, 
100314,FI5X15S4P5HPTA  1,Fiat,500X,Fiat 500X Hatchback 1.5 Hybrid 48V Sport [plus Pack] 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,133,49.5,24653.33,24653.33,0,30595,0,30310,24,20000,664.11,0,664.1,66.41,730.51,9.45,24,30000,687.58,0,687.57,68.76,756.33,9.45,0,0, 
100316,FI5X15RE45HPTA  1,Fiat,500X,Fiat 500X Hatchback Special Editions 1.5 Hybrid 48V RED 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,129,49.5,23020,23020,0,28595,0,28350,24,20000,600.56,0,600.55,60.06,660.61,9.1,24,30000,622.58,0,622.57,62.26,684.83,8.4,0,0, 
100317,FI5D15S4V5HPTA  1,Fiat,500X,Fiat 500X Dolcevita Hatchback 1.5 Hybrid 48V Sport 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,134,49.5,25611.67,25611.67,0,31745,0,31460,24,20000,693.25,0,693.24,69.33,762.57,10.15,24,30000,718.47,0,718.46,71.85,790.31,9.45,0,0, 
100318,FI5D15CR45HPTA  1,Fiat,500X,Fiat 500X Dolcevita Hatchback 1.5 Hybrid 48V Cross 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,129,49.5,24395,24395,0,30245,0,30000,24,20000,635.3,0,635.29,63.53,698.82,9.45,24,30000,658.16,0,658.15,65.82,723.97,9.1,0,0, 
100319,FI5D15RE45HPTA  1,Fiat,500X,Fiat 500X Dolcevita Hatchback Special Editions 1.5 Hybrid 48V RED 5Dr Hybrid 48V,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,129,49.5,25228.33,25228.33,0,31245,0,31000,24,20000,658.36,0,658.35,65.84,724.19,9.8,24,30000,682.07,0,682.06,68.21,750.27,9.45,0,0, 
100320,FI5D15S4P5HPTA  1,Fiat,500X,Fiat 500X Dolcevita Hatchback 1.5 Hybrid 48V Sport [plus] 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,134,49.5,26861.67,26861.67,0,33245,0,32960,24,20000,730.61,0,730.61,73.06,803.67,10.5,24,30000,756.71,0,756.7,75.67,832.37,9.45,0,0, 
100321,FI5D15C4P5HPTA  1,Fiat,500X,Fiat 500X Dolcevita Hatchback 1.5 Hybrid 48V Cross [plus] 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,136,49.5,25645,25645,0,31785,0,31500,24,20000,692.95,0,692.94,69.3,762.24,9.8,24,30000,717.3,0,717.29,71.73,789.02,9.45,0,0, 
100322,FITC15CR45HPTA,Fiat,Tipo Cross,Fiat Tipo Cross Hatchback 1.5 Hybrid 48V Cross 5Dr Ddct,2022,5,Petrol,Hatchback,5,Semi-auto,7,130,1469,119,53.3,22195,22195,0,27605,0,27360,24,20000,647.28,0,647.28,64.73,712.01,8.75,24,30000,668.46,0,668.45,66.85,735.3,8.05,0,0, 
100323,VWMV20LIF5EDTA,Volkswagen,Multivan,Volkswagen Multivan Diesel Estate 2.0 TDI Life 5Dr DSG,2022,5,Diesel,Estate,7,Semi-auto,7,150,1968,170,53.3,35860,35860,0,44437.6,0,43848,24,20000,736.77,0,736.78,73.68,810.46,14.35,24,30000,772.43,0,772.43,77.24,849.67,13.65,0,0,RDE 2
100324,VWMV20LL65EDTA,Volkswagen,Multivan,Volkswagen Multivan Diesel Estate 2.0 TDI Life 5Dr LWB DSG [6 Seat],2022,5,Diesel,Estate,6,Semi-auto,7,150,1968,171,42.2,36985,36985,0,46147.6,0,45198,24,20000,776.4,0,776.4,77.64,854.04,14.7,24,30000,812.93,0,812.92,81.29,894.21,14,0,0,RDE 2
100325,VWMV20LF65EDTA,Volkswagen,Multivan,Volkswagen Multivan Diesel Estate 2.0 TDI Life 5Dr DSG [6 Seat],2022,5,Diesel,Estate,6,Semi-auto,7,150,1968,170,42.2,35860,35860,0,44437.6,0,43848,24,20000,732.44,0,732.44,73.24,805.68,14.35,24,30000,768.09,0,768.09,76.81,844.9,14,0,0,RDE 2
100326,VWMV20LIL5EDTA,Volkswagen,Multivan,Volkswagen Multivan Diesel Estate 2.0 TDI Life 5Dr LWB DSG,2022,5,Diesel,Estate,7,Semi-auto,7,150,1968,171,52.3,36985,36985,0,46147.6,0,45198,24,20000,799.88,0,799.87,79.99,879.86,14.35,24,30000,835.52,0,835.52,83.55,919.07,13.65,0,0,RDE 2
100327,VWMV20S6T5EDTA,Volkswagen,Multivan,Volkswagen Multivan Diesel Estate 2.0 TDI Style 5Dr DSG [6 Seat],2022,5,Diesel,Estate,6,Semi-auto,7,150,1968,172,42.2,44360,44360,0,54997.6,0,54048,24,20000,990.04,0,990.04,99,1089.04,16.1,24,30000,1030.03,0,1030.03,103,1133.03,15.75,0,0,RDE 2
100328,VWMV20STB5EDTA,Volkswagen,Multivan,Volkswagen Multivan Diesel Estate 2.0 TDI Style 5Dr LWB DSG,2022,5,Diesel,Estate,7,Semi-auto,7,150,1968,173,52.3,45485,45485,0,56347.6,0,55398,24,20000,1023.77,0,1023.76,102.38,1126.14,16.45,24,30000,1064.63,0,1064.63,106.46,1171.09,16.1,0,0,RDE 2
100329,VWMV20SB65EDTA,Volkswagen,Multivan,Volkswagen Multivan Diesel Estate 2.0 TDI Style 5Dr LWB DSG [6 Seat],2022,5,Diesel,Estate,6,Semi-auto,7,150,1968,173,42.2,45485,45485,0,56347.6,0,55398,24,20000,1019.41,0,1019.41,101.94,1121.35,16.45,24,30000,1060.28,0,1060.28,106.03,1166.31,16.1,0,0,RDE 2
100330,VWMV20STY5EDTA,Volkswagen,Multivan,Volkswagen Multivan Diesel Estate 2.0 TDI Style 5Dr DSG,2022,5,Diesel,Estate,7,Semi-auto,7,150,1968,172,53.3,44360,44360,0,54997.6,0,54048,24,20000,994.39,0,994.39,99.44,1093.83,16.1,24,30000,1034.37,0,1034.37,103.44,1137.81,15.75,0,0,RDE 2
100331,JAXE203SP4SPTA4 1,Jaguar,XE,Jaguar XE Saloon 2.0 P300 Sport 4Dr Auto AWD,2022,4,Petrol,Saloon,5,Auto,8,300,1997,211,30,33629.17,33629.17,0,42345.01,0,40870.01,24,20000,812.37,0,812.37,81.24,893.61,17.85,24,30000,856.72,0,856.71,85.67,942.38,17.5,0,0, 
100333,JAXF20SP 4SPTA4 3,Jaguar,XF,Jaguar XF Saloon 2.0 P300 Sport 4Dr Auto AWD,2022,4,Petrol,Saloon,5,Auto,8,300,1997,205,30.3,38116.67,38116.67,0,47730.01,0,46255.01,24,20000,996.27,0,996.28,99.63,1095.91,15.4,24,30000,1034.54,0,1034.54,103.45,1137.99,15.4,0,0, 
100334,JAXF20SP 5EPTA4 2,Jaguar,XF,Jaguar XF Sportbrake 2.0 P300 Sport 5Dr Auto AWD,2022,5,Petrol,Estate,5,Auto,8,300,1997,213,29.2,39179.17,39179.17,0,49005.01,0,47530.01,24,20000,985.57,0,985.57,98.56,1084.13,16.8,24,30000,1027.31,0,1027.31,102.73,1130.04,16.1,0,0, 
100335,PERF15AP35EDTA,Peugeot,Rifter,Peugeot Rifter Diesel Estate 1.5 Bluehdi 130 Allure Premium 5Dr Eat8,2022,5,Diesel,Estate,5,Auto,8,131,1499,139,52.6,22762.5,22762.5,0,24935.63,2845.31,28065,24,20000,474.68,0,474.67,47.47,522.14,8.75,24,30000,496.42,0,496.41,49.64,546.05,9.1,0,0,RDE 2
100336,PERF153GT5EDTA,Peugeot,Rifter,Peugeot Rifter Diesel Estate 1.5 Bluehdi 130 GT 5Dr Eat8,2022,5,Diesel,Estate,5,Auto,8,131,1499,147,52.6,23362.5,23362.5,0,25565.63,2920.31,28785,24,20000,474.7,0,474.7,47.47,522.17,9.1,24,30000,497.32,0,497.31,49.73,547.04,9.45,0,0,RDE 2
100337,PERF15AP75EDTA,Peugeot,Rifter,Peugeot Rifter Diesel Estate 1.5 Bluehdi 130 Allure Premium [7 Seats] 5Dr Eat8,2022,5,Diesel,Estate,7,Auto,8,131,1499,151,52.6,24150,24150,0,26747.5,3018.75,29730,24,20000,527.5,0,527.49,52.75,580.24,9.1,24,30000,550.09,0,550.09,55.01,605.1,9.45,0,0,RDE 2
100338,PERF157GT5EDTA,Peugeot,Rifter,Peugeot Rifter Diesel Estate 1.5 Bluehdi 130 GT [7 Seats] 5Dr Eat8,2022,5,Diesel,Estate,7,Auto,8,131,1499,151,52.6,24733.33,24733.33,0,27359.99,3091.67,30430,24,20000,526.89,0,526.89,52.69,579.58,9.45,24,30000,550.36,0,550.36,55.04,605.4,9.8,0,0,RDE 2
100340,ABA614   3HPTA  1,Abarth,695C,Abarth 695 Hatchback 1.4 T-jet 180 3Dr Auto,2022,3,Petrol,Hatchback,4,Semi-auto,5,180,1368,160,0,20320.19,20320.19,0,25750.23,0,25235,24,20000,474.26,0,474.26,47.43,521.69,10.15,24,30000,499.5,0,499.49,49.95,549.44,9.45,0,0, 
100341,ABA614TUR3HPTM  1,Abarth,695C,Abarth 695 Hatchback 1.4 T-jet 180 Turismo 3Dr,2022,3,Petrol,Hatchback,4,Manual,5,180,1368,156,0,19861.86,19861.86,0,25200.23,0,24685.01,24,20000,445.82,0,445.82,44.58,490.4,10.15,24,30000,471.03,0,471.03,47.1,518.13,9.45,0,0, 
100342,ABA614TUR3HPTA  1,Abarth,695C,Abarth 695 Hatchback 1.4 T-jet 180 Turismo 3Dr Auto,2022,3,Petrol,Hatchback,4,Semi-auto,5,180,1368,160,0,20986.86,20986.86,0,26550.23,0,26035.01,24,20000,475.2,0,475.19,47.52,522.71,10.85,24,30000,502.16,0,502.15,50.22,552.37,9.8,0,0, 
100343,ABA614COM3HPTM  1,Abarth,695C,Abarth 695 Hatchback 1.4 T-jet 180 Competizione 3Dr,2022,3,Petrol,Hatchback,4,Manual,5,180,1368,160,0,21528.53,21528.53,0,27200.24,0,26685.01,24,20000,484.64,0,484.63,48.46,533.09,11.2,24,30000,512.47,0,512.46,51.25,563.71,9.8,0,0, 
100344,ABA614COM3HPTA  1,Abarth,695C,Abarth 695 Hatchback 1.4 T-jet 180 Competizione 3Dr Auto,2022,3,Petrol,Hatchback,4,Semi-auto,5,180,1368,160,0,21945.19,21945.19,0,27700.23,0,27185,24,20000,484.34,0,484.34,48.43,532.77,11.2,24,30000,512.17,0,512.16,51.22,563.38,10.5,0,0, 
100345,ABA614   2VPTM  1,Abarth,695C,Abarth 695C Convertible 1.4 T-jet 180 2Dr,2022,2,Petrol,Convertible,4,Manual,5,180,1368,156,0,21403.53,21403.53,2140.35,24481.81,0,26535.01,24,20000,421.74,0,421.74,42.17,463.91,10.5,24,30000,447.82,0,447.82,44.78,492.6,9.1,0,0, 
100346,ABA614   2VPTA  1,Abarth,695C,Abarth 695C Convertible 1.4 T-jet 180 2Dr Auto,2022,2,Petrol,Convertible,4,Semi-auto,5,180,1368,164,0,22528.53,22528.53,0,28400.24,0,27885.01,24,20000,544.28,0,544.27,54.43,598.7,10.5,24,30000,570.36,0,570.35,57.04,627.39,9.8,0,0, 
100347,ABA614TUR2VPTM  1,Abarth,695C,Abarth 695C Convertible 1.4 T-jet 180 Turismo 2Dr,2022,2,Petrol,Convertible,4,Manual,5,180,1368,156,0,22070.19,22070.19,0,27850.23,0,27335,24,20000,514.95,0,514.94,51.5,566.44,10.85,24,30000,541.91,0,541.9,54.19,596.09,10.15,0,0, 
100348,ABA614TUR2VPTA  1,Abarth,695C,Abarth 695C Convertible 1.4 T-jet 180 Turismo 2Dr Auto,2022,2,Petrol,Convertible,4,Semi-auto,5,180,1368,164,0,23195.19,23195.19,0,29200.23,0,28685,24,20000,545.19,0,545.19,54.52,599.71,11.2,24,30000,573,0,573,57.3,630.3,10.15,0,0, 
100349,ABA614COM2VPTM  1,Abarth,695C,Abarth 695C Convertible 1.4 T-jet 180 Competizione 2Dr,2022,2,Petrol,Convertible,4,Manual,5,180,1368,156,0,23736.86,23736.86,0,29850.23,0,29335.01,24,20000,554.63,0,554.63,55.46,610.09,11.55,24,30000,583.34,0,583.33,58.33,641.66,10.5,0,0, 
100350,ABA614COM2VPTA  1,Abarth,695C,Abarth 695C Convertible 1.4 T-jet 180 Competizione 2Dr Auto,2022,2,Petrol,Convertible,4,Semi-auto,5,180,1368,164,0,24153.53,24153.53,0,30350.24,0,29835.01,24,20000,553.47,0,553.47,55.35,608.82,11.9,24,30000,583.03,0,583.03,58.3,641.33,11.2,0,0, 
100351,ABA9141653HPTM  1,Abarth,595C,Abarth 595 Hatchback 1.4 T-jet 165 3Dr,2022,3,Petrol,Hatchback,4,Manual,5,165,1368,155,0,16528.53,16528.53,1652.85,19216.81,0,20685.01,24,20000,372.55,0,372.55,37.26,409.81,7.55,24,30000,389.94,0,389.94,38.99,428.93,7.55,0,0, 
100352,ABA9141652VPTM  1,Abarth,595C,Abarth 595C Convertible 1.4 T-jet 165 2Dr,2022,2,Petrol,Convertible,4,Manual,5,165,1368,158,0,18736.86,18736.86,1873.68,21601.8,0,23335.01,24,20000,402.6,0,402.6,40.26,442.86,8.05,24,30000,422.6,0,422.6,42.26,464.86,8.05,0,0, 
100353,MEEE00ALM4SE A,Mercedes-benz,EQE,Mercedes-benz EQE Saloon EQE 350+ 215kW AMG Line Premium 90kWh 4Dr Auto,2022,4,Electric,Saloon,5,Auto,1,292,1,0,22.6,67158.33,67158.33,0,81374.99,0,81394.99,24,20000,1412.89,0,1412.89,141.29,1554.18,22.4,24,30000,1464.18,0,1464.18,146.42,1610.6,22.75,382,90, 
100354,MEEE00LMA4SE A,Mercedes-benz,EQE,Mercedes-benz EQE Saloon EQE 350+ 215kW AMG Line 90kWh 4Dr Auto,2022,4,Electric,Saloon,5,Auto,1,292,1,0,0,62991.67,62991.67,0,76375,0,76395,24,20000,1303.38,0,1303.38,130.34,1433.72,21.35,24,30000,1352.27,0,1352.27,135.23,1487.5,21.7,394,90, 
100355,MEEE00ELX4SE A,Mercedes-benz,EQE,Mercedes-benz EQE Saloon EQE 350+ 215kW Exclusive Luxury 90kWh 4Dr Auto,2022,4,Electric,Saloon,5,Auto,1,292,1,0,0,72991.67,72991.67,0,88375,0,88395,24,20000,1589.94,0,1589.93,158.99,1748.92,23.45,24,30000,1643.64,0,1643.63,164.36,1807.99,23.8,378,90, 
100356,MEEE00PLL4SE A,Mercedes-benz,EQE,Mercedes-benz EQE Saloon EQE 350+ 215kW AMG Line Premium+ 90kWh 4Dr Auto,2022,4,Electric,Saloon,5,Auto,1,292,1,0,0,72991.67,72991.67,0,88375,0,88395,24,20000,1589.94,0,1589.93,158.99,1748.92,23.45,24,30000,1643.64,0,1643.63,164.36,1807.99,23.8,356,90, 
100359,GSG600PRE5EE A,Genesis,Gv60,Genesis Gv60 Estate 168kW Premium 77.4kWh 5Dr Auto,2022,5,Electric,Estate,5,Auto,1,229,1,0,0,38500,38500,0,47005,0,46950,24,20000,678.81,0,678.81,67.88,746.69,19.6,24,30000,723.69,0,723.69,72.37,796.06,20.3,321,77.4, 
100360,GSG600SPO5EE A4,Genesis,Gv60,Genesis Gv60 Estate 234kW Sport 77.4kWh 5Dr AWD Auto,2022,5,Electric,Estate,5,Auto,1,318,1,0,0,44000,44000,0,53605,0,53550,24,20000,835.93,0,835.93,83.59,919.52,20.65,24,30000,883.22,0,883.22,88.32,971.54,22.05,292,77.4, 
100361,GSG600SPP5EE A4,Genesis,Gv60,Genesis Gv60 Estate 360kW Sport Plus 77.4kWh 5Dr AWD Auto,2022,5,Electric,Estate,5,Auto,1,490,1,0,0,53833.33,53833.33,0,65405,0,65350,24,20000,1122.94,0,1122.94,112.29,1235.23,23.1,24,30000,1175.85,0,1175.84,117.59,1293.43,24.5,289,77.4, 
100362,GSG600PRI5EE A,Genesis,Gv60,Genesis Gv60 Estate 168kW Premium 77.4kWh 5Dr Auto [innovation Pack],2022,5,Electric,Estate,5,Auto,1,229,1,0,0,40225,40225,0,49075,0,49020,24,20000,727.88,0,727.87,72.79,800.66,19.95,24,30000,773.55,0,773.55,77.36,850.91,21,321,77.4, 
100363,GSG600SPI5EE A4,Genesis,Gv60,Genesis Gv60 Estate 234kW Sport 77.4kWh 5Dr AWD Auto [innovation Pack],2022,5,Electric,Estate,5,Auto,1,318,1,0,0,45725,45725,0,55675,0,55620,24,20000,884.98,0,884.98,88.5,973.48,21.35,24,30000,933.87,0,933.87,93.39,1027.26,22.4,292,77.4, 
100364,GSG600SOI5EE A4,Genesis,Gv60,Genesis Gv60 Estate 360kW Sport Plus 77.4kWh 5Dr AWD Auto [innovation],2022,5,Electric,Estate,5,Auto,1,490,1,0,0,55558.33,55558.33,0,67475,0,67420,24,20000,1171.99,0,1171.99,117.2,1289.19,23.8,24,30000,1226.49,0,1226.49,122.65,1349.14,24.85,289,77.4, 
100366,GSGV25LP65EPTA4,Genesis,Gv80,Genesis Gv80 Estate 2.5T Luxury Plus Line 5Dr Auto AWD [6 Seat],2022,5,Petrol,Estate,6,Auto,8,304,2497,252,26.1,59000,59000,0,73620,0,71550,24,20000,1597.09,0,1597.08,159.71,1756.79,16.45,24,30000,1637.96,0,1637.95,163.8,1801.75,17.15,0,0, 
100367,GSGV30L625EDTA4,Genesis,Gv80,Genesis Gv80 Diesel Estate 3.0D 272 Luxury Plus Line 5Dr Auto AWD [6 Seat],2022,5,Diesel,Estate,6,Auto,8,272,2996,241,32,59083.33,59083.33,0,73720,0,71650,24,20000,1573.72,0,1573.72,157.37,1731.09,17.15,24,30000,1616.32,0,1616.32,161.63,1777.95,17.85,0,0,RDE 2
100368,GSG825PRL4SPTA,Genesis,G80,Genesis G80 Saloon 2.5T Premium Line 4Dr Auto RWD,2022,4,Petrol,Saloon,5,Auto,8,304,2497,190,33.9,33250,33250,0,41650,0,40650,24,20000,949.56,0,949.55,94.96,1044.51,11.9,24,30000,979.1,0,979.1,97.91,1077.01,11.55,0,0, 
